"Version 2.7, Mid Year Update - Professional Services and Supplies Charge Table, Including Ambulance",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date
88321,CPT,Microslide consultation,,,17 ,,RBRVS,1.30 ,0.56 ,0.79 ,,,,,1,0,1,1,1,1,20060825
88323,CPT,Microslide consultation,TC,,17 ,,RBRVS,0.00 ,1.21 ,1.21 ,,,,,1,1,1,0,1,1,20060825
88323,CPT,Microslide consultation,26,,17 ,,RBRVS,1.35 ,0.57 ,0.57 ,,,,,1,0,1,1,1,1,20060825
88325,CPT,Comprehensive review of data,,,17 ,,RBRVS,2.22 ,0.95 ,2.94 ,,,,,1,0,1,1,1,1,20060825
88329,CPT,Path consult introp,,,17 ,,RBRVS,0.67 ,0.29 ,0.65 ,,,,,1,0,1,1,1,1,20060825
88331,CPT,"Path consult intraop, 1 bloc",TC,,17 ,,RBRVS,0.00 ,0.59 ,0.59 ,,,,,1,1,1,0,1,1,20060825
88331,CPT,"Path consult intraop, 1 bloc",26,,17 ,,RBRVS,1.19 ,0.51 ,0.51 ,,,,,1,0,1,1,1,1,20060825
88332,CPT,"Path consult intraop, addl",TC,,17 ,,RBRVS,0.00 ,0.21 ,0.21 ,,,,,1,1,1,0,1,1,20060825
88332,CPT,"Path consult intraop, addl",26,,17 ,,RBRVS,0.59 ,0.25 ,0.25 ,,,,,1,0,1,1,1,1,20060825
88333,CPT,"Intraop cyto path consult, 1",,,17 ,,RBRVS,1.20 ,1.08 ,1.08 ,,,,,1,1,1,0,1,1,20060825
88334,CPT,"Intraop cyto path consult, 2",,,17 ,,RBRVS,0.59 ,0.60 ,0.60 ,,,,,1,1,1,0,1,1,20060825
88342,CPT,Immunocytochemistry,TC,,17 ,,RBRVS,0.00 ,1.10 ,1.10 ,,,,,1,1,1,0,1,1,20060825
88342,CPT,Immunocytochemistry,26,,17 ,,RBRVS,0.85 ,0.36 ,0.36 ,,,,,1,0,1,1,1,1,20060825
88346,CPT,Immunofluorescent study,TC,,17 ,,RBRVS,0.00 ,1.21 ,1.21 ,,,,,1,1,1,0,1,1,20060825
88346,CPT,Immunofluorescent study,26,,17 ,,RBRVS,0.86 ,0.36 ,0.36 ,,,,,1,0,1,1,1,1,20060825
88347,CPT,Immunofluorescent study,TC,,17 ,,RBRVS,0.00 ,0.91 ,0.91 ,,,,,1,1,1,0,1,1,20060825
88347,CPT,Immunofluorescent study,26,,17 ,,RBRVS,0.86 ,0.35 ,0.35 ,,,,,1,0,1,1,1,1,20060825
88348,CPT,Electron microscopy,TC,,17 ,,RBRVS,0.00 ,8.74 ,8.74 ,,,,,1,1,1,0,1,1,20060825
88348,CPT,Electron microscopy,26,,17 ,,RBRVS,1.51 ,0.64 ,0.64 ,,,,,1,0,1,1,1,1,20060825
88349,CPT,Scanning electron microscopy,TC,,17 ,,RBRVS,0.00 ,3.24 ,3.24 ,,,,,1,1,1,0,1,1,20060825
88349,CPT,Scanning electron microscopy,26,,17 ,,RBRVS,0.76 ,0.33 ,0.33 ,,,,,1,0,1,1,1,1,20060825
88355,CPT,"Analysis, skeletal muscle",TC,,17 ,,RBRVS,0.00 ,8.00 ,8.00 ,,,,,1,1,1,0,1,1,20060825
88355,CPT,"Analysis, skeletal muscle",26,,17 ,,RBRVS,1.85 ,0.79 ,0.79 ,,,,,1,0,1,1,1,1,20060825
88356,CPT,"Analysis, nerve",TC,,17 ,,RBRVS,0.00 ,2.93 ,2.93 ,,,,,1,1,1,0,1,1,20060825
88356,CPT,"Analysis, nerve",26,,17 ,,RBRVS,3.02 ,1.26 ,1.26 ,,,,,1,0,1,1,1,1,20060825
88358,CPT,"Analysis, tumor",TC,,17 ,,RBRVS,0.00 ,0.44 ,0.44 ,,,,,1,1,1,0,1,1,20060825
88358,CPT,"Analysis, tumor",26,,17 ,,RBRVS,0.95 ,0.40 ,0.40 ,,,,,1,0,1,1,1,1,20060825
88360,CPT,Tumor immunohistochem/manual,TC,,17 ,,RBRVS,0.00 ,1.26 ,1.26 ,,,,,1,1,1,0,1,1,20060825
88360,CPT,Tumor immunohistochem/manual,26,,17 ,,RBRVS,1.10 ,0.47 ,0.47 ,,,,,1,0,1,1,1,1,20060825
88361,CPT,"Immunohistochemistry, tumor",TC,,17 ,,RBRVS,0.00 ,2.54 ,2.54 ,,,,,1,1,1,0,1,1,20060825
88361,CPT,"Immunohistochemistry, tumor",26,,17 ,,RBRVS,1.18 ,0.49 ,0.49 ,,,,,1,0,1,1,1,1,20060825
88362,CPT,Nerve teasing preparations,TC,,17 ,,RBRVS,0.00 ,3.78 ,3.78 ,,,,,1,1,1,0,1,1,20060825
88362,CPT,Nerve teasing preparations,26,,17 ,,RBRVS,2.17 ,0.92 ,0.92 ,,,,,1,0,1,1,1,1,20060825
88365,CPT,Tissue hybridization,TC,,17 ,,RBRVS,0.00 ,1.62 ,1.62 ,,,,,1,1,1,0,1,1,20060825
88365,CPT,Tissue hybridization,26,,17 ,,RBRVS,1.20 ,0.51 ,0.51 ,,,,,1,0,1,1,1,1,20060825
88367,CPT,"Insitu hybridization, auto",TC,,17 ,,RBRVS,0.00 ,3.50 ,3.50 ,,,,,1,1,1,0,1,1,20060825
88367,CPT,"Insitu hybridization, auto",26,,17 ,,RBRVS,1.30 ,0.54 ,0.54 ,,,,,1,0,1,1,1,1,20060825
88368,CPT,"Insitu hybridization, manual",TC,,17 ,,RBRVS,0.00 ,1.80 ,1.80 ,,,,,1,1,1,0,1,1,20060825
88368,CPT,"Insitu hybridization, manual",26,,17 ,,RBRVS,1.40 ,0.60 ,0.60 ,,,,,1,0,1,1,1,1,20060825
88371,CPT,"Protein, western blot tissue",,,17 ,,TotalUnits,,,,1.04 ,,,,1,1,1,0,1,1,20060825
88371,CPT,"Protein, western blot tissue",26,,17 ,,RBRVS,0.37 ,0.13 ,0.13 ,,,,,1,0,1,1,1,1,20060825
88372,CPT,Protein analysis w/probe,,,17 ,,TotalUnits,,,,1.06 ,,,,1,1,1,0,1,1,20060825
88372,CPT,Protein analysis w/probe,26,,17 ,,RBRVS,0.37 ,0.16 ,0.16 ,,,,,1,0,1,1,1,1,20060825
88380,CPT,Microdissection,TC,,17 ,,TotalUnits,,,,2.49,,,,1,1,1,0,1,1,20060825
88380,CPT,Microdissection,26,,17 ,,RBRVS,0.24 ,0.10 ,0.10 ,,,,,1,0,1,1,1,1,20060825
88384,CPT,"Eval molecular probes, 11-50",,,28 ,,NW,,,,,,$15.88,,1,1,1,0,1,1,20060825
88385,CPT,"Eval  molecul probes, 51-250",,,28 ,,NW,,,,,,$29.00,,1,1,1,0,1,1,20060825
88386,CPT,"Eval molecul probes, 251-500",,,28 ,,NW,,,,,,$48.29,,1,1,1,0,1,1,20060825
88399,CPT,Surgical pathology procedure,,,17 ,,TotalUnits,,,,2.49 ,,,,1,1,1,0,1,1,20060825
88400,CPT,Bilirubin total transcut,,,17 ,,TotalUnits,,,,0.23 ,,,,1,1,1,0,1,1,20060825
89049,CPT,Chct for mal hyperthermia,,,17 ,,RBRVS,1.40 ,0.27 ,3.56 ,,,,,1,1,1,0,1,1,20060825
89050,CPT,Body fluid cell count,,,17 ,,TotalUnits,,,,0.22 ,,,,1,1,1,0,1,1,20060825
89051,CPT,Body fluid cell count,,,17 ,,TotalUnits,,,,0.26 ,,,,1,1,1,0,1,1,20060825
89055,CPT,"Leukocyte count, fecal",,,17 ,,TotalUnits,,,,0.20 ,,,,1,1,1,0,1,1,20060825
89060,CPT,"Exam,synovial fluid crystals",,,17 ,,TotalUnits,,,,0.33 ,,,,1,1,1,0,1,1,20060825
89100,CPT,Sample intestinal contents,,,17 ,,RBRVS,0.60 ,0.21 ,1.84 ,,,,,1,0,1,1,1,1,20060825
89105,CPT,Sample intestinal contents,,,17 ,,RBRVS,0.50 ,0.17 ,2.23 ,,,,,1,0,1,1,1,1,20060825
89125,CPT,Specimen fat stain,,,17 ,,TotalUnits,,,,0.20 ,,,,1,1,1,0,1,1,20060825
89130,CPT,Sample stomach contents,,,17 ,,RBRVS,0.45 ,0.13 ,1.75 ,,,,,1,0,1,1,1,1,20060825
89132,CPT,Sample stomach contents,,,17 ,,RBRVS,0.19 ,0.06 ,1.55 ,,,,,1,0,1,1,1,1,20060825
89135,CPT,Sample stomach contents,,,17 ,,RBRVS,0.79 ,0.25 ,1.90 ,,,,,1,0,1,1,1,1,20060825
89136,CPT,Sample stomach contents,,,17 ,,RBRVS,0.21 ,0.09 ,1.74 ,,,,,1,0,1,1,1,1,20060825
89140,CPT,Sample stomach contents,,,17 ,,RBRVS,0.94 ,0.27 ,2.09 ,,,,,1,0,1,1,1,1,20060825
89141,CPT,Sample stomach contents,,,17 ,,RBRVS,0.85 ,0.33 ,2.80 ,,,,,1,0,1,1,1,1,20060825
89160,CPT,Exam feces for meat fibers,,,17 ,,TotalUnits,,,,0.17 ,,,,1,1,1,0,1,1,20060825
89190,CPT,Nasal smear for eosinophils,,,17 ,,TotalUnits,,,,0.22 ,,,,1,1,1,0,1,1,20060825
89220,CPT,Sputum specimen collection,,TC,17 ,,RBRVS,0.00 ,0.43 ,0.43 ,,,,,1,1,1,0,1,1,20060825
89225,CPT,"Starch granules, feces",,,17 ,,TotalUnits,,,,0.16 ,,,,1,1,1,0,1,1,20060825
89230,CPT,Collect sweat for test,,TC,17 ,,RBRVS,0.00 ,0.11 ,0.11 ,,,,,1,1,1,0,1,1,20060825
89235,CPT,Water load test,,,17 ,,TotalUnits,,,,0.26 ,,,,1,1,1,0,1,1,20060825
89240,CPT,Pathology lab procedure,,,17 ,,TotalUnits,,,,0.26 ,,,,1,1,1,0,1,1,20060825
89250,CPT,Cultr oocyte/embryo <4 days,,,17 ,,TotalUnits,,,,14.03 ,,,,1,1,1,0,1,1,20060825
89300,CPT,Semen analysis w/huhner,,,17 ,,TotalUnits,,,,0.42 ,,,,1,1,1,0,1,1,20060825
89310,CPT,Semen analysis w/count,,,17 ,,TotalUnits,,,,0.40 ,,,,1,1,1,0,1,1,20060825
89320,CPT,"Semen analysis, complete",,,17 ,,TotalUnits,,,,0.56 ,,,,1,1,1,0,1,1,20060825
89321,CPT,Semen analysis & motility,,,17 ,,TotalUnits,,,,0.56 ,,,,1,1,1,0,1,1,20060825
89325,CPT,Sperm antibody test,,,17 ,,TotalUnits,,,,0.50 ,,,,1,1,1,0,1,1,20060825
89329,CPT,Sperm evaluation test,,,17 ,,TotalUnits,,,,0.98 ,,,,1,1,1,0,1,1,20060825
89330,CPT,"Evaluation, cervical mucus",,,17 ,,TotalUnits,,,,0.46 ,,,,1,1,1,0,1,1,20060825
90281,CPT,"Human ig, im",,,22 ,,TotalUnits,,,,0.77 ,,,,1,1,1,0,1,1,20060825
90283,CPT,"Human ig, iv",,,22 ,,TotalUnits,,,,2.16 ,,,,1,1,1,0,1,1,20060825
90287,CPT,Botulinum antitoxin,,,22 ,,TotalUnits,,,,0.55 ,,,,1,1,1,0,1,1,20060825
90291,CPT,"Cmv ig, iv",,,29 ,,NW,,,,,,$462.03,,1,1,1,0,0,1,20060825
90371,CPT,"Hep b ig, im",,,22 ,,TotalUnits,,,,4.56 ,,,,1,1,1,0,1,1,20060825
90375,CPT,"Rabies ig, im/sc",,,22 ,,TotalUnits,,,,5.22 ,,,,1,1,1,0,1,1,20060825
90376,CPT,"Rabies ig, heat treated",,,22 ,,TotalUnits,,,,4.98 ,,,,1,1,1,0,1,1,20060825
90378,CPT,"Rsv ig, im, 50mg",,,22 ,,TotalUnits,,,,22.71 ,,,,1,1,1,0,1,1,20060825
90379,CPT,"Rsv ig, iv",,,22 ,,TotalUnits,,,,27.49 ,,,,1,1,1,0,1,1,20060825
90384,CPT,"Rh ig, full-dose, im",,,22 ,,TotalUnits,,,,3.10 ,,,,1,1,1,0,1,1,20060825
90385,CPT,"Rh ig, minidose, im",,,22 ,,TotalUnits,,,,1.73 ,,,,1,1,1,0,1,1,20060825
90386,CPT,"Rh ig, iv",,,22 ,,TotalUnits,,,,6.95 ,,,,1,1,1,0,1,1,20060825
90389,CPT,"Tetanus ig, im",,,22 ,2,TotalUnits,,,,3.85 ,,,,1,1,1,0,1,1,20060825
90396,CPT,"Varicella-zoster ig, im",,,22 ,,TotalUnits,,,,2.75 ,,,,1,1,1,0,1,1,20060825
90399,CPT,Immune globulin,,,22 ,,TotalUnits,,,,4.56 ,,,,1,1,1,0,1,1,20060825
90465,CPT,"Immune admin 1 inj, < 8 yrs",,,9 ,,RBRVS,0.17 ,0.31 ,0.31 ,,,,,1,1,1,0,1,1,20060825
90466,CPT,"Immune admin addl inj, < 8 y",,,9 ,,RBRVS,0.15 ,0.13 ,0.13 ,,,,,1,1,1,0,1,1,20060825
90467,CPT,"Immune admin o or n, < 8 yrs",,,9 ,,RBRVS,0.17 ,0.09 ,0.17 ,,,,,1,1,1,0,1,1,20060825
90468,CPT,"Immune admin o/n, addl < 8 y",,,9 ,,RBRVS,0.15 ,0.13 ,0.13 ,,,,,1,1,1,0,1,1,20060825
90471,CPT,Immunization admin,,,9 ,2,RBRVS,0.17 ,0.31 ,0.31 ,,,,,1,1,1,0,1,1,20060825
90472,CPT,"Immunization admin, each add",,,9 ,2,RBRVS,0.15 ,0.13 ,0.13 ,,,,,1,1,1,0,1,1,20060825
90473,CPT,Immune admin oral/nasal,,,9 ,,TotalUnits,,,,0.36 ,,,,1,1,1,0,1,1,20060825
90474,CPT,Immune admin oral/nasal addl,,,9 ,,TotalUnits,,,,0.36 ,,,,1,1,1,0,1,1,20060825
90476,CPT,"Adenovirus vaccine, type 4",,,9 ,2,TotalUnits,,,,1.05 ,,,,1,1,1,0,1,1,20060825
90477,CPT,"Adenovirus vaccine, type 7",,,9 ,2,TotalUnits,,,,0.41 ,,,,1,1,1,0,1,1,20060825
90581,CPT,"Anthrax vaccine, sc",,,9 ,2,TotalUnits,,,,2.97 ,,,,1,1,1,0,1,1,20060825
90585,CPT,"Bcg vaccine, percut",,,9 ,2,TotalUnits,,,,4.00 ,,,,1,1,1,0,1,1,20060825
90586,CPT,"Bcg vaccine, intravesical",,,9 ,,TotalUnits,,,,3.19 ,,,,1,1,1,0,1,1,20060825
90632,CPT,"Hep a vaccine, adult im",,,9 ,2,TotalUnits,,,,1.21 ,,,,1,1,1,0,1,1,20060825
90633,CPT,"Hep a vacc, ped/adol, 2 dose",,,9 ,2,TotalUnits,,,,0.96 ,,,,1,1,1,0,1,1,20060825
90634,CPT,"Hep a vacc, ped/adol, 3 dose",,,9 ,2,TotalUnits,,,,0.96 ,,,,1,1,1,0,1,1,20060825
90636,CPT,"Hep a/hep b vacc, adult im",,,9 ,,TotalUnits,,,,1.73 ,,,,1,1,1,0,1,1,20060825
90645,CPT,"Hib vaccine, hboc, im",,,9 ,2,TotalUnits,,,,0.57 ,,,,1,1,1,0,1,1,20060825
90646,CPT,"Hib vaccine, prp-d, im",,,9 ,2,TotalUnits,,,,0.61 ,,,,1,1,1,0,1,1,20060825
90647,CPT,"Hib vaccine, prp-omp, im",,,9 ,2,TotalUnits,,,,0.57 ,,,,1,1,1,0,1,1,20060825
90648,CPT,"Hib vaccine, prp-t, im",,,9 ,2,TotalUnits,,,,0.64 ,,,,1,1,1,0,1,1,20060825
90657,CPT,"Flu vaccine, 6-35 mo, im",,,9 ,,TotalUnits,,,,0.25 ,,,,1,1,1,0,1,1,20060825
90658,CPT,"Flu vaccine, 3 yrs, im",,,9 ,,TotalUnits,,,,0.25 ,,,,1,1,1,0,1,1,20060825
90660,CPT,"Flu vaccine, nasal",,,9 ,,TotalUnits,,,,0.34 ,,,,1,1,1,0,1,1,20060825
90665,CPT,"Lyme disease vaccine, im",,,9 ,2,TotalUnits,,,,1.41 ,,,,1,1,1,0,1,1,20060825
90669,CPT,"Pneumococcal vacc, ped <5",,,9 ,,TotalUnits,,,,1.27 ,,,,1,1,1,0,1,1,20060825
90675,CPT,"Rabies vaccine, im",,,9 ,,TotalUnits,,,,2.80 ,,,,1,1,1,0,1,1,20060825
90676,CPT,"Rabies vaccine, id",,,9 ,,TotalUnits,,,,2.75 ,,,,1,1,1,0,1,1,20060825
90680,CPT,"Rotovirus vaccine, oral",,,9 ,2,TotalUnits,,,,0.76 ,,,,1,1,1,0,1,1,20060825
90690,CPT,"Typhoid vaccine, oral",,,9 ,2,TotalUnits,,,,0.78 ,,,,1,1,1,0,1,1,20060825
90691,CPT,"Typhoid vaccine, im",,,9 ,2,TotalUnits,,,,0.93 ,,,,1,1,1,0,1,1,20060825
90692,CPT,"Typhoid vaccine, h-p, sc/id",,,9 ,2,TotalUnits,,,,0.85 ,,,,1,1,1,0,1,1,20060825
90693,CPT,"Typhoid vaccine, akd, sc",,,9 ,,TotalUnits,,,,0.76 ,,,,1,1,1,0,1,1,20060825
90700,CPT,"Dtap vaccine, im",,,9 ,2,TotalUnits,,,,0.61 ,,,,1,1,1,0,1,1,20060825
90701,CPT,"Dtp vaccine, im",,,9 ,2,TotalUnits,,,,0.51 ,,,,1,1,1,0,1,1,20060825
90702,CPT,"Dt vaccine < 7, im",,,9 ,2,TotalUnits,,,,0.32 ,,,,1,1,1,0,1,1,20060825
90703,CPT,"Tetanus vaccine, im",,,9 ,2,TotalUnits,,,,0.32 ,,,,1,1,1,0,1,1,20060825
90704,CPT,"Mumps vaccine, sc",,,9 ,2,TotalUnits,,,,0.57 ,,,,1,1,1,0,1,1,20060825
90705,CPT,"Measles vaccine, sc",,,9 ,2,TotalUnits,,,,0.51 ,,,,1,1,1,0,1,1,20060825
90706,CPT,"Rubella vaccine, sc",,,9 ,2,TotalUnits,,,,0.51 ,,,,1,1,1,0,1,1,20060825
90707,CPT,"Mmr vaccine, sc",,,9 ,2,TotalUnits,,,,0.83 ,,,,1,1,1,0,1,1,20060825
90708,CPT,"Measles-rubella vaccine, sc",,,9 ,2,TotalUnits,,,,0.70 ,,,,1,1,1,0,1,1,20060825
90710,CPT,"Mmrv vaccine, sc",,,9 ,2,TotalUnits,,,,0.99 ,,,,1,1,1,0,1,1,20060825
90712,CPT,Oral poliovirus vaccine,,,9 ,2,TotalUnits,,,,0.47 ,,,,1,1,1,0,1,1,20060825
90713,CPT,"Poliovirus, ipv, sc",,,9 ,2,TotalUnits,,,,0.57 ,,,,1,1,1,0,1,1,20060825
90714,CPT,Td vaccine no prsrv >/= 7 im,,,29 ,,NW,,,,,,$37.45,,1,1,1,0,1,1,20060825
90716,CPT,"Chicken pox vaccine, sc",,,9 ,,TotalUnits,,,,1.10 ,,,,1,1,1,0,1,1,20060825
90717,CPT,"Yellow fever vaccine, sc",,,9 ,2,TotalUnits,,,,1.27 ,,,,1,1,1,0,1,1,20060825
90718,CPT,"Td vaccine > 7, im",,,9 ,2,TotalUnits,,,,0.33 ,,,,1,1,1,0,1,1,20060825
90719,CPT,"Diphtheria vaccine, im",,,9 ,2,TotalUnits,,,,0.32 ,,,,1,1,1,0,1,1,20060825
90720,CPT,"Dtp/hib vaccine, im",,,9 ,2,TotalUnits,,,,0.89 ,,,,1,1,1,0,1,1,20060825
90721,CPT,"Dtap/hib vaccine, im",,,9 ,2,TotalUnits,,,,0.96 ,,,,1,1,1,0,1,1,20060825
90723,CPT,"Dtap-hep b-ipv vaccine, im",,,9 ,,TotalUnits,,,,1.47 ,,,,1,1,1,0,1,1,20060825
90725,CPT,"Cholera vaccine, injectable",,,9 ,,TotalUnits,,,,0.40 ,,,,1,1,1,0,1,1,20060825
90727,CPT,"Plague vaccine, im",,,9 ,2,TotalUnits,,,,0.38 ,,,,1,1,1,0,1,1,20060825
90732,CPT,Pneumococcal vaccine,,,9 ,,TotalUnits,,,,0.41 ,,,,1,1,1,0,1,1,20060825
90733,CPT,"Meningococcal vaccine, sc",,,9 ,2,TotalUnits,,,,1.34 ,,,,1,1,1,0,1,1,20060825
90734,CPT,MNINGOCOCCL CONJUGATE VAC SEROGRP A C Y&W-135 IM,,,29 ,,NW,,,,,,$57.47,,1,1,1,0,1,1,20060825
90735,CPT,"Encephalitis vaccine, sc",,,9 ,2,TotalUnits,,,,1.53 ,,,,1,1,1,0,1,1,20060825
90740,CPT,"Hepb vacc, ill pat 3 dose im",,,9 ,,TotalUnits,,,,5.05 ,,,,1,1,1,0,1,1,20060825
90743,CPT,"Hep b vacc, adol, 2 dose, im",,,9 ,,TotalUnits,,,,1.02 ,,,,1,1,1,0,1,1,20060825
90744,CPT,Hepb vacc ped/adol 3 dose im,,,9 ,,TotalUnits,,,,0.76 ,,,,1,1,1,0,1,1,20060825
90746,CPT,"Hep b vaccine, adult, im",,,9 ,,TotalUnits,,,,1.15 ,,,,1,1,1,0,1,1,20060825
90747,CPT,"Hepb vacc, ill pat 4 dose im",,,9 ,,TotalUnits,,,,4.31 ,,,,1,1,1,0,1,1,20060825
90748,CPT,"Hep b/hib vaccine, im",,,9 ,,TotalUnits,,,,1.07 ,,,,1,1,1,0,1,1,20060825
90749,CPT,Vaccine toxoid,,,9 ,2,TotalUnits,,,,0.61 ,,,,1,1,1,0,1,1,20060825
90760,CPT,"Hydration iv infusion, init",,,22 ,,RBRVS,0.17 ,1.43 ,1.43 ,,,,,1,1,1,0,1,1,20060825
90761,CPT,"Hydrate iv infusion, add-on",,,22 ,,RBRVS,0.09 ,0.40 ,0.40 ,,,,,1,1,1,0,1,1,20060825
90765,CPT,"Ther/proph/diag iv inf, init",,,22 ,,RBRVS,0.21 ,1.76 ,1.76 ,,,,,1,1,1,0,1,1,20060825
90766,CPT,"Ther/proph/dg iv inf, add-on",,,22 ,,RBRVS,0.18 ,0.46 ,0.46 ,,,,,1,1,1,0,1,1,20060825
90767,CPT,Tx/proph/dg addl seq iv inf,,,22 ,,RBRVS,0.19 ,0.89 ,0.89 ,,,,,1,1,1,0,1,1,20060825
90768,CPT,Ther/diag concurrent inf,,,22 ,,RBRVS,0.17 ,0.44 ,0.44 ,,,,,1,1,1,0,1,1,20060825
90772,CPT,"Ther/proph/diag inj, sc/im",,,22 ,,RBRVS,0.17 ,0.31 ,0.31 ,,,,,1,1,1,0,1,1,20060825
90773,CPT,"Ther/proph/diag inj, ia",,,22 ,,RBRVS,0.17 ,0.32 ,0.32 ,,,,,1,1,1,0,1,1,20060825
90774,CPT,"Ther/proph/diag inj, iv push",,,22 ,,RBRVS,0.18 ,1.30 ,1.30 ,,,,,1,1,1,0,1,1,20060825
90775,CPT,Ther/proph/diag inj add-on,,,22 ,,RBRVS,0.10 ,0.57 ,0.57 ,,,,,1,1,1,0,1,1,20060825
90779,CPT,Ther/prop/diag inj/inf proc,,,28 ,,NW,,,,,,$8.71,,1,1,1,0,1,1,20060825
90801,CPT,Psy dx interview,,,16 ,,RBRVS,2.80 ,0.93 ,1.17 ,,,,,1,0,1,1,1,1,20060825
90802,CPT,Intac psy dx interview,,,16 ,,RBRVS,3.01 ,0.98 ,1.20 ,,,,,1,0,1,1,1,1,20060825
90804,CPT,"Psytx, office, 20-30 min",,,16 ,,RBRVS,1.21 ,0.38 ,0.49 ,,,,,1,0,1,1,1,1,20060825
90805,CPT,"Psytx, off, 20-30 min w/e&m",,,16 ,,RBRVS,1.37 ,0.42 ,0.50 ,,,,,1,0,1,1,1,1,20060825
90806,CPT,"Psytx, off, 45-50 min",,,16 ,,RBRVS,1.86 ,0.60 ,0.70 ,,,,,1,0,1,1,1,1,20060825
90807,CPT,"Psytx, off, 45-50 min w/e&m",,,16 ,,RBRVS,2.02 ,0.63 ,0.70 ,,,,,1,0,1,1,1,1,20060825
90808,CPT,"Psytx, office, 75-80 min",,,16 ,,RBRVS,2.79 ,0.90 ,1.03 ,,,,,1,0,1,1,1,1,20060825
90809,CPT,"Psytx, off, 75-80, w/e&m",,,16 ,,RBRVS,2.95 ,0.92 ,1.00 ,,,,,1,0,1,1,1,1,20060825
90810,CPT,"Intac psytx, off, 20-30 min",,,16 ,,RBRVS,1.32 ,0.42 ,0.51 ,,,,,1,0,1,1,1,1,20060825
90811,CPT,"Intac psytx, 20-30, w/e&m",,,16 ,,RBRVS,1.48 ,0.46 ,0.57 ,,,,,1,0,1,1,1,1,20060825
90812,CPT,"Intac psytx, off, 45-50 min",,,16 ,,RBRVS,1.97 ,0.64 ,0.79 ,,,,,1,0,1,1,1,1,20060825
90813,CPT,"Intac psytx, 45-50 min w/e&m",,,16 ,,RBRVS,2.13 ,0.67 ,0.77 ,,,,,1,0,1,1,1,1,20060825
90814,CPT,"Intac psytx, off, 75-80 min",,,16 ,,RBRVS,2.90 ,0.98 ,1.10 ,,,,,1,0,1,1,1,1,20060825
90815,CPT,"Intac psytx, 75-80 w/e&m",,,16 ,,RBRVS,3.06 ,0.95 ,1.05 ,,,,,1,0,1,1,1,1,20060825
90816,CPT,"Psytx, hosp, 20-30 min",,,16 ,,RBRVS,1.25 ,0.46 ,0.46 ,,,,,1,0,1,1,1,1,20060825
90817,CPT,"Psytx, hosp, 20-30 min w/e&m",,,16 ,,RBRVS,1.41 ,0.46 ,0.46 ,,,,,1,0,1,1,1,1,20060825
90818,CPT,"Psytx, hosp, 45-50 min",,,16 ,,RBRVS,1.89 ,0.69 ,0.69 ,,,,,1,0,1,1,1,1,20060825
90819,CPT,"Psytx, hosp, 45-50 min w/e&m",,,16 ,,RBRVS,2.05 ,0.65 ,0.65 ,,,,,1,0,1,1,1,1,20060825
90821,CPT,"Psytx, hosp, 75-80 min",,,16 ,,RBRVS,2.83 ,1.01 ,1.01 ,,,,,1,0,1,1,1,1,20060825
90822,CPT,"Psytx, hosp, 75-80 min w/e&m",,,16 ,,RBRVS,2.99 ,0.95 ,0.95 ,,,,,1,0,1,1,1,1,20060825
90823,CPT,"Intac psytx, hosp, 20-30 min",,,16 ,,RBRVS,1.36 ,0.48 ,0.48 ,,,,,1,0,1,1,1,1,20060825
90824,CPT,"Intac psytx, hsp 20-30 w/e&m",,,16 ,,RBRVS,1.52 ,0.49 ,0.49 ,,,,,1,0,1,1,1,1,20060825
90826,CPT,"Intac psytx, hosp, 45-50 min",,,16 ,,RBRVS,2.01 ,0.72 ,0.72 ,,,,,1,0,1,1,1,1,20060825
90827,CPT,"Intac psytx, hsp 45-50 w/e&m",,,16 ,,RBRVS,2.16 ,0.68 ,0.68 ,,,,,1,0,1,1,1,1,20060825
90828,CPT,"Intac psytx, hosp, 75-80 min",,,16 ,,RBRVS,2.94 ,1.06 ,1.06 ,,,,,1,0,1,1,1,1,20060825
90829,CPT,"Intac psytx, hsp 75-80 w/e&m",,,16 ,,RBRVS,3.10 ,0.98 ,0.98 ,,,,,1,0,1,1,1,1,20060825
90845,CPT,Psychoanalysis,,,16 ,,RBRVS,1.79 ,0.55 ,0.58 ,,,,,1,0,1,1,1,1,20060825
90846,CPT,Family psytx w/o patient,,,16 ,,RBRVS,1.83 ,0.65 ,0.65 ,,,,,1,0,1,1,1,1,20060825
90847,CPT,Family psytx w/patient,,,16 ,,RBRVS,2.21 ,0.76 ,0.82 ,,,,,1,0,1,1,1,1,20060825
90849,CPT,Multiple family group psytx,,,16 ,,RBRVS,0.59 ,0.24 ,0.27 ,,,,,1,0,1,1,1,1,20060825
90853,CPT,Group psychotherapy,,,16 ,,RBRVS,0.59 ,0.23 ,0.25 ,,,,,1,0,1,1,1,1,20060825
90857,CPT,Intac group psytx,,,16 ,,RBRVS,0.63 ,0.25 ,0.29 ,,,,,1,0,1,1,1,1,20060825
