"Version 2.8, Mid Year Update - Professional Services and Supplies Charge Table, Including Ambulance",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date
75982,CPT,Contrast xray exam bile duct,26,,20 ,,RBRVS,1.44 ,0.47 ,0.47 ,,,,,1,0,1,1,1,1,20061001
75984,CPT,Xray control catheter change,TC,,20 ,,RBRVS,0.00 ,1.96 ,1.96 ,,,,,1,1,1,0,1,1,20061001
75984,CPT,Xray control catheter change,26,,20 ,,RBRVS,0.72 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
75989,CPT,Abscess drainage under x-ray,TC,,20 ,2,RBRVS,0.00 ,3.16 ,3.16 ,,,,,1,1,1,0,1,1,20061001
75989,CPT,Abscess drainage under x-ray,26,,20 ,,RBRVS,1.19 ,0.39 ,0.39 ,,,,,1,0,1,1,1,1,20061001
75992,CPT,"Atherectomy, x-ray exam",TC,,20 ,,RBRVS,0.00 ,15.79 ,15.79 ,,,,,1,1,1,0,1,1,20061001
75992,CPT,"Atherectomy, x-ray exam",26,,20 ,,RBRVS,0.54 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
75993,CPT,"Atherectomy, x-ray exam",26,,20 ,,RBRVS,0.36 ,0.13 ,0.13 ,,,,,1,0,1,1,1,1,20061001
75994,CPT,"Atherectomy, x-ray exam",26,,20 ,,RBRVS,1.31 ,0.46 ,0.46 ,,,,,1,0,1,1,1,1,20061001
75995,CPT,"Atherectomy, x-ray exam",26,,20 ,,RBRVS,1.31 ,0.47 ,0.47 ,,,,,1,0,1,1,1,1,20061001
75996,CPT,"Atherectomy, x-ray exam",26,,20 ,,RBRVS,0.36 ,0.12 ,0.12 ,,,,,1,0,1,1,1,1,20061001
75998,CPT,Fluoroguide for vein device,TC,,20 ,2,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
75998,CPT,Fluoroguide for vein device,26,,20 ,,RBRVS,0.38 ,0.13 ,0.13 ,,,,,1,0,1,1,1,1,20061001
76000,CPT,Fluoroscope examination,TC,,20 ,,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76000,CPT,Fluoroscope examination,26,,20 ,,RBRVS,0.17 ,0.05 ,0.05 ,,,,,1,0,1,1,1,1,20061001
76001,CPT,"Fluoroscope exam, extensive",TC,,20 ,2,RBRVS,0.00 ,2.63 ,2.63 ,,,,,1,1,1,0,1,1,20061001
76001,CPT,"Fluoroscope exam, extensive",26,,20 ,,RBRVS,0.67 ,0.22 ,0.22 ,,,,,1,0,1,1,1,1,20061001
76003,CPT,Needle localization by x-ray,TC,,20 ,2,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76003,CPT,Needle localization by x-ray,26,,20 ,,RBRVS,0.54 ,0.17 ,0.17 ,,,,,1,0,1,1,1,1,20061001
76005,CPT,Fluoroguide for spine inject,TC,,20 ,2,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76005,CPT,Fluoroguide for spine inject,26,,20 ,,RBRVS,0.60 ,0.15 ,0.15 ,,,,,1,0,1,1,1,1,20061001
76006,CPT,X-ray stress view,,PC,20 ,,RBRVS,0.41 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76010,CPT,"X-ray, nose to rectum",TC,,20 ,,RBRVS,0.00 ,0.52 ,0.52 ,,,,,1,1,1,0,1,1,20061001
76010,CPT,"X-ray, nose to rectum",26,,20 ,,RBRVS,0.18 ,0.06 ,0.06 ,,,,,1,0,1,1,1,1,20061001
76012,CPT,Percut vertebroplasty fluor,TC,,20 ,,TotalUnits,,,,5.38 ,,,,1,1,1,0,1,1,20061001
76012,CPT,Percut vertebroplasty fluor,26,,20 ,,RBRVS,1.31 ,0.47 ,0.47 ,,,,,1,0,1,1,1,1,20061001
76013,CPT,"Percut vertebroplasty, ct",TC,,20 ,,TotalUnits,,,,7.77 ,,,,1,1,1,0,1,1,20061001
76013,CPT,"Percut vertebroplasty, ct",26,,20 ,,RBRVS,1.38 ,0.48 ,0.48 ,,,,,1,0,1,1,1,1,20061001
76020,CPT,X-rays for bone age,TC,,20 ,,RBRVS,0.00 ,0.52 ,0.52 ,,,,,1,1,1,0,1,1,20061001
76020,CPT,X-rays for bone age,26,,20 ,,RBRVS,0.19 ,0.06 ,0.06 ,,,,,1,0,1,1,1,1,20061001
76040,CPT,"X-rays, bone evaluation",TC,,20 ,,RBRVS,0.00 ,0.78 ,0.78 ,,,,,1,1,1,0,1,1,20061001
76040,CPT,"X-rays, bone evaluation",26,,20 ,,RBRVS,0.27 ,0.09 ,0.09 ,,,,,1,0,1,1,1,1,20061001
76061,CPT,"X-rays, bone survey",TC,,20 ,,RBRVS,0.00 ,1.00 ,1.00 ,,,,,1,1,1,0,1,1,20061001
76061,CPT,"X-rays, bone survey",26,,20 ,,RBRVS,0.45 ,0.15 ,0.15 ,,,,,1,0,1,1,1,1,20061001
76062,CPT,"X-rays, bone survey",TC,,20 ,,RBRVS,0.00 ,1.44 ,1.44 ,,,,,1,1,1,0,1,1,20061001
76062,CPT,"X-rays, bone survey",26,,20 ,,RBRVS,0.54 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76065,CPT,"X-rays, bone evaluation",TC,,20 ,,RBRVS,0.00 ,0.73 ,0.73 ,,,,,1,1,1,0,1,1,20061001
76065,CPT,"X-rays, bone evaluation",26,,20 ,,RBRVS,0.70 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
76066,CPT,"Joint survey, single view",TC,,20 ,,RBRVS,0.00 ,1.11 ,1.11 ,,,,,1,1,1,0,1,1,20061001
76066,CPT,"Joint survey, single view",26,,20 ,,RBRVS,0.31 ,0.10 ,0.10 ,,,,,1,0,1,1,1,1,20061001
76070,CPT,"Ct bone density, axial",TC,,20 ,,RBRVS,0.00 ,2.96 ,2.96 ,,,,,1,1,1,0,1,1,20061001
76070,CPT,"Ct bone density, axial",26,,20 ,,RBRVS,0.25 ,0.08 ,0.08 ,,,,,1,0,1,1,1,1,20061001
76071,CPT,"Ct bone density, peripheral",TC,,20 ,,RBRVS,0.00 ,2.96 ,2.96 ,,,,,1,1,1,0,1,1,20061001
76071,CPT,"Ct bone density, peripheral",26,,20 ,,RBRVS,0.22 ,0.07 ,0.07 ,,,,,1,0,1,1,1,1,20061001
76075,CPT,"Dexa, axial skeleton study",TC,,20 ,,RBRVS,0.00 ,3.10 ,3.10 ,,,,,1,1,1,0,1,1,20061001
76075,CPT,"Dexa, axial skeleton study",26,,20 ,,RBRVS,0.30 ,0.10 ,0.10 ,,,,,1,0,1,1,1,1,20061001
76076,CPT,"Dexa, peripheral study",TC,,20 ,,RBRVS,0.00 ,0.75 ,0.75 ,,,,,1,1,1,0,1,1,20061001
76076,CPT,"Dexa, peripheral study",26,,20 ,,RBRVS,0.22 ,0.08 ,0.08 ,,,,,1,0,1,1,1,1,20061001
76077,CPT,Dxa bone density/v-fracture,TC,,20 ,,RBRVS,0.00 ,0.75 ,0.75 ,,,,,1,1,1,0,1,1,20061001
76077,CPT,Dxa bone density/v-fracture,26,,20 ,,RBRVS,0.17 ,0.06 ,0.06 ,,,,,1,0,1,1,1,1,20061001
76078,CPT,Radiographic absorptiometry,TC,,20 ,,RBRVS,0.00 ,0.75 ,0.75 ,,,,,1,1,1,0,1,1,20061001
76078,CPT,Radiographic absorptiometry,26,,20 ,,RBRVS,0.20 ,0.07 ,0.07 ,,,,,1,0,1,1,1,1,20061001
76080,CPT,X-ray exam of fistula,TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76080,CPT,X-ray exam of fistula,26,,20 ,,RBRVS,0.54 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76082,CPT,Computer mammogram add-on,TC,,20 ,,RBRVS,0.00 ,0.42 ,0.42 ,,,,,1,1,1,0,1,1,20061001
76082,CPT,Computer mammogram add-on,26,,20 ,,RBRVS,0.06 ,0.02 ,0.02 ,,,,,1,0,1,1,1,1,20061001
76083,CPT,Computer mammogram add-on,TC,,20 ,,RBRVS,0.00 ,0.42 ,0.42 ,,,,,1,1,1,0,1,1,20061001
76083,CPT,Computer mammogram add-on,26,,20 ,,RBRVS,0.06 ,0.02 ,0.02 ,,,,,1,0,1,1,1,1,20061001
76086,CPT,X-ray of mammary duct,TC,,20 ,,RBRVS,0.00 ,2.63 ,2.63 ,,,,,1,1,1,0,1,1,20061001
76086,CPT,X-ray of mammary duct,26,,20 ,,RBRVS,0.36 ,0.12 ,0.12 ,,,,,1,0,1,1,1,1,20061001
76088,CPT,X-ray of mammary ducts,TC,,20 ,,RBRVS,0.00 ,3.67 ,3.67 ,,,,,1,1,1,0,1,1,20061001
76088,CPT,X-ray of mammary ducts,26,,20 ,,RBRVS,0.45 ,0.15 ,0.15 ,,,,,1,0,1,1,1,1,20061001
76090,CPT,"Mammogram, one breast",TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76090,CPT,"Mammogram, one breast",26,,20 ,,RBRVS,0.70 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
76091,CPT,"Mammogram, both breasts",TC,,20 ,,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76091,CPT,"Mammogram, both breasts",26,,20 ,,RBRVS,0.87 ,0.28 ,0.28 ,,,,,1,0,1,1,1,1,20061001
76092,CPT,"Mammogram, screening",TC,,20 ,,RBRVS,0.00 ,1.23 ,1.23 ,,,,,1,1,1,0,1,1,20061001
76092,CPT,"Mammogram, screening",26,,20 ,,RBRVS,0.70 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
76093,CPT,"Magnetic image, breast",TC,,20 ,,RBRVS,0.00 ,17.67 ,17.67 ,,,,,1,1,1,0,1,1,20061001
76093,CPT,"Magnetic image, breast",26,,20 ,,RBRVS,1.63 ,0.53 ,0.53 ,,,,,1,0,1,1,1,1,20061001
76094,CPT,"Magnetic image, both breasts",TC,,20 ,,RBRVS,0.00 ,23.98 ,23.98 ,,,,,1,1,1,0,1,1,20061001
76094,CPT,"Magnetic image, both breasts",26,,20 ,,RBRVS,1.63 ,0.53 ,0.53 ,,,,,1,0,1,1,1,1,20061001
76095,CPT,Stereotactic breast biopsy,TC,,20 ,,RBRVS,0.00 ,7.18 ,7.18 ,,,,,1,1,1,0,1,1,20061001
76095,CPT,Stereotactic breast biopsy,26,,20 ,,RBRVS,1.59 ,0.52 ,0.52 ,,,,,1,0,1,1,1,1,20061001
76096,CPT,"X-ray of needle wire, breast",TC,,20 ,,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76096,CPT,"X-ray of needle wire, breast",26,,20 ,,RBRVS,0.56 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76098,CPT,"X-ray exam, breast specimen",TC,,20 ,,RBRVS,0.00 ,0.42 ,0.42 ,,,,,1,1,1,0,1,1,20061001
76098,CPT,"X-ray exam, breast specimen",26,,20 ,,RBRVS,0.16 ,0.05 ,0.05 ,,,,,1,0,1,1,1,1,20061001
76100,CPT,X-ray exam of body section,TC,,20 ,,RBRVS,0.00 ,1.25 ,1.25 ,,,,,1,1,1,0,1,1,20061001
76100,CPT,X-ray exam of body section,26,,20 ,,RBRVS,0.58 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76101,CPT,Complex body section x-ray,TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76101,CPT,Complex body section x-ray,26,,20 ,,RBRVS,0.58 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76102,CPT,Complex body section x-rays,TC,,20 ,,RBRVS,0.00 ,1.74 ,1.74 ,,,,,1,1,1,0,1,1,20061001
76102,CPT,Complex body section x-rays,26,,20 ,,RBRVS,0.58 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76120,CPT,Cine/video x-rays,TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76120,CPT,Cine/video x-rays,26,,20 ,,RBRVS,0.38 ,0.13 ,0.13 ,,,,,1,0,1,1,1,1,20061001
76125,CPT,Cine/video x-rays add-on,TC,,20 ,,RBRVS,0.00 ,0.78 ,0.78 ,,,,,1,1,1,0,1,1,20061001
76125,CPT,Cine/video x-rays add-on,26,,20 ,,RBRVS,0.27 ,0.09 ,0.09 ,,,,,1,0,1,1,1,1,20061001
76140,CPT,X-ray consultation,,,20 ,,TotalUnits,,,,0.69 ,,,,1,0,1,1,1,1,20061001
76150,CPT,"X-ray exam, dry process",,TC,20 ,,RBRVS,0.00 ,0.42 ,0.42 ,,,,,1,1,1,0,1,1,20061001
76350,CPT,Special x-ray contrast study,26,,20 ,,TotalUnits,,,,0.27 ,,,,1,0,1,1,1,1,20061001
76350,CPT,Special x-ray contrast study,TC,,20 ,2,TotalUnits,,,,1.10 ,,,,1,1,1,0,1,1,20061001
76355,CPT,CAT scan for localization,TC,,20 ,,RBRVS,0.00 ,8.28 ,8.28 ,,,,,1,1,1,0,1,1,20061001
76355,CPT,CAT scan for localization,26,,20 ,,RBRVS,1.21 ,0.40 ,0.40 ,,,,,1,0,1,1,1,1,20061001
76360,CPT,CAT scan for needle biopsy,TC,,20 ,,RBRVS,0.00 ,8.28 ,8.28 ,,,,,1,1,1,0,1,1,20061001
76360,CPT,CAT scan for needle biopsy,26,,20 ,,RBRVS,1.16 ,0.38 ,0.38 ,,,,,1,0,1,1,1,1,20061001
76362,CPT,Cat scan for tissue ablation,TC,,20 ,,RBRVS,0.00 ,8.28 ,8.28 ,,,,,1,1,1,0,1,1,20061001
76362,CPT,Cat scan for tissue ablation,26,,20 ,,RBRVS,3.99 ,1.30 ,1.30 ,,,,,1,0,1,1,1,1,20061001
76370,CPT,CAT scan for therapy guide,TC,,20 ,,RBRVS,0.00 ,2.96 ,2.96 ,,,,,1,1,1,0,1,1,20061001
76370,CPT,CAT scan for therapy guide,26,,20 ,,RBRVS,0.85 ,0.28 ,0.28 ,,,,,1,0,1,1,1,1,20061001
76376,CPT,3d render w/o postprocess,TC,,20 ,,RBRVS,0.00 ,3.43 ,3.43 ,,,,,1,1,1,0,1,1,20061001
76376,CPT,3d render w/o postprocess,26,,20 ,,RBRVS,0.20 ,0.07 ,0.07 ,,,,,1,0,1,1,1,1,20061001
76377,CPT,3d rendering w/postprocess,TC,,20 ,,RBRVS,0.00 ,3.43 ,3.43 ,,,,,1,1,1,0,1,1,20061001
76377,CPT,3d rendering w/postprocess,26,,20 ,,RBRVS,0.79 ,0.27 ,0.27 ,,,,,1,0,1,1,1,1,20061001
76380,CPT,CAT scan follow-up study,TC,,20 ,,RBRVS,0.00 ,3.51 ,3.51 ,,,,,1,1,1,0,1,1,20061001
76380,CPT,CAT scan follow-up study,26,,20 ,,RBRVS,0.98 ,0.32 ,0.32 ,,,,,1,0,1,1,1,1,20061001
76390,CPT,Mr spectroscopy,TC,,20 ,,RBRVS,0.00 ,11.04 ,11.04 ,,,,,1,1,1,0,1,1,20061001
76390,CPT,Mr spectroscopy,26,,20 ,,RBRVS,1.40 ,0.47 ,0.47 ,,,,,1,0,1,1,1,1,20061001
76393,CPT,Mr guidance for needle place,TC,,20 ,,RBRVS,0.00 ,11.23 ,11.23 ,,,,,1,1,1,0,1,1,20061001
76393,CPT,Mr guidance for needle place,26,,20 ,,RBRVS,1.50 ,0.50 ,0.50 ,,,,,1,0,1,1,1,1,20061001
76394,CPT,Mri for tissue ablation,TC,,20 ,,RBRVS,0.00 ,11.23 ,11.23 ,,,,,1,1,1,0,1,1,20061001
76394,CPT,Mri for tissue ablation,26,,20 ,,RBRVS,4.24 ,1.38 ,1.38 ,,,,,1,0,1,1,1,1,20061001
76400,CPT,"Magnetic image, bone marrow",TC,,20 ,,RBRVS,0.00 ,11.23 ,11.23 ,,,,,1,1,1,0,1,1,20061001
76400,CPT,"Magnetic image, bone marrow",26,,20 ,,RBRVS,1.60 ,0.52 ,0.52 ,,,,,1,0,1,1,1,1,20061001
76496,CPT,Fluoroscopic procedure,,,20 ,,TotalUnits,,,,1.53 ,,,,1,1,1,0,1,1,20061001
76497,CPT,Ct procedure,,,20 ,,TotalUnits,,,,7.50 ,,,,1,1,1,0,1,1,20061001
76498,CPT,Mri procedure,,,20 ,,TotalUnits,,,,13.37 ,,,,1,1,1,0,1,1,20061001
76499,CPT,Radiographic procedure,,,20 ,,TotalUnits,,,,0.91 ,,,,1,1,1,0,1,1,20061001
76506,CPT,Echo exam of head,TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76506,CPT,Echo exam of head,26,,20 ,,RBRVS,0.63 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76510,CPT,"Ophth us, b & quant a",TC,,20 ,,RBRVS,0.00 ,2.19 ,2.19 ,,,,,1,1,1,0,1,1,20061001
76510,CPT,"Ophth us, b & quant a",26,,20 ,,RBRVS,1.55 ,0.68 ,0.68 ,,,,,1,0,1,1,1,1,20061001
76511,CPT,Echo exam of eye,TC,,20 ,,RBRVS,0.00 ,2.04 ,2.04 ,,,,,1,1,1,0,1,1,20061001
76511,CPT,Echo exam of eye,26,,20 ,,RBRVS,0.94 ,0.40 ,0.40 ,,,,,1,0,1,1,1,1,20061001
76512,CPT,Echo exam of eye,TC,,20 ,,RBRVS,0.00 ,1.82 ,1.82 ,,,,,1,1,1,0,1,1,20061001
76512,CPT,Echo exam of eye,26,,20 ,,RBRVS,0.94 ,0.42 ,0.42 ,,,,,1,0,1,1,1,1,20061001
76513,CPT,"Echo exam of eye, water bath",TC,,20 ,,RBRVS,0.00 ,1.52 ,1.52 ,,,,,1,1,1,0,1,1,20061001
76513,CPT,"Echo exam of eye, water bath",26,,20 ,,RBRVS,0.66 ,0.29 ,0.29 ,,,,,1,0,1,1,1,1,20061001
76514,CPT,"Echo exam of eye, thickness",TC,,20 ,,RBRVS,0.00 ,0.05 ,0.05 ,,,,,1,1,1,0,1,1,20061001
76514,CPT,"Echo exam of eye, thickness",26,,20 ,,RBRVS,0.17 ,0.08 ,0.08 ,,,,,1,0,1,1,1,1,20061001
76516,CPT,Echo exam of eye,TC,,20 ,,RBRVS,0.00 ,1.22 ,1.22 ,,,,,1,1,1,0,1,1,20061001
76516,CPT,Echo exam of eye,26,,20 ,,RBRVS,0.54 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76519,CPT,Echo exam of eye,TC,,20 ,,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76519,CPT,Echo exam of eye,26,,20 ,,RBRVS,0.54 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76529,CPT,Echo exam of eye,TC,,20 ,,RBRVS,0.00 ,1.13 ,1.13 ,,,,,1,1,1,0,1,1,20061001
76529,CPT,Echo exam of eye,26,,20 ,,RBRVS,0.57 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76536,CPT,Us exam of head and neck,TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76536,CPT,Us exam of head and neck,26,,20 ,,RBRVS,0.56 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76604,CPT,"Us exam, chest, b-scan",TC,,20 ,,RBRVS,0.00 ,1.31 ,1.31 ,,,,,1,1,1,0,1,1,20061001
76604,CPT,"Us exam, chest, b-scan",26,,20 ,,RBRVS,0.55 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76645,CPT,"Us exam, breast(s)",TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76645,CPT,"Us exam, breast(s)",26,,20 ,,RBRVS,0.54 ,0.18 ,0.18 ,,,,,1,0,1,1,1,1,20061001
76700,CPT,"Us exam, abdom, complete",TC,,20 ,,RBRVS,0.00 ,1.98 ,1.98 ,,,,,1,1,1,0,1,1,20061001
76700,CPT,"Us exam, abdom, complete",26,,20 ,,RBRVS,0.81 ,0.27 ,0.27 ,,,,,1,0,1,1,1,1,20061001
76705,CPT,Echo exam of abdomen,TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76705,CPT,Echo exam of abdomen,26,,20 ,,RBRVS,0.59 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76770,CPT,"Us exam abdo back wall, comp",TC,,20 ,,RBRVS,0.00 ,1.98 ,1.98 ,,,,,1,1,1,0,1,1,20061001
76770,CPT,"Us exam abdo back wall, comp",26,,20 ,,RBRVS,0.74 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76775,CPT,"Us eam abdo back wall, lim",TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76775,CPT,"Us eam abdo back wall, lim",26,,20 ,,RBRVS,0.58 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76778,CPT,Us exam kidney transplant,TC,,20 ,,RBRVS,0.00 ,1.98 ,1.98 ,,,,,1,1,1,0,1,1,20061001
76778,CPT,Us exam kidney transplant,26,,20 ,,RBRVS,0.74 ,0.24 ,0.24 ,,,,,1,0,1,1,1,1,20061001
76800,CPT,"Us exam, spinal canal",TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76800,CPT,"Us exam, spinal canal",26,,20 ,,RBRVS,1.13 ,0.34 ,0.34 ,,,,,1,0,1,1,1,1,20061001
76801,CPT,"Ob us < 14 wks, single fetus",TC,,20 ,,RBRVS,0.00 ,2.11 ,2.11 ,,,,,1,1,1,0,1,1,20061001
76801,CPT,"Ob us < 14 wks, single fetus",26,,20 ,,RBRVS,0.99 ,0.34 ,0.34 ,,,,,1,0,1,1,1,1,20061001
76802,CPT,"Ob us < 14 wks, addl fetus",TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76802,CPT,"Ob us < 14 wks, addl fetus",26,,20 ,,RBRVS,0.83 ,0.29 ,0.29 ,,,,,1,0,1,1,1,1,20061001
76805,CPT,"Ob us >/= 14 wks, sngl fetus",TC,,20 ,,RBRVS,0.00 ,2.11 ,2.11 ,,,,,1,1,1,0,1,1,20061001
76805,CPT,"Ob us >/= 14 wks, sngl fetus",26,,20 ,,RBRVS,0.99 ,0.34 ,0.34 ,,,,,1,0,1,1,1,1,20061001
76810,CPT,"Ob us >/= 14 wks, addl fetus",TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76810,CPT,"Ob us >/= 14 wks, addl fetus",26,,20 ,,RBRVS,0.98 ,0.34 ,0.34 ,,,,,1,0,1,1,1,1,20061001
76811,CPT,"Ob us, detailed, sngl fetus",TC,,20 ,,RBRVS,0.00 ,3.54 ,3.54 ,,,,,1,1,1,0,1,1,20061001
76811,CPT,"Ob us, detailed, sngl fetus",26,,20 ,,RBRVS,1.90 ,0.71 ,0.71 ,,,,,1,0,1,1,1,1,20061001
76812,CPT,"Ob us, detailed, addl fetus",TC,,20 ,,RBRVS,0.00 ,1.05 ,1.05 ,,,,,1,1,1,0,1,1,20061001
76812,CPT,"Ob us, detailed, addl fetus",26,,20 ,,RBRVS,1.78 ,0.66 ,0.66 ,,,,,1,0,1,1,1,1,20061001
76815,CPT,"Ob us, limited, fetus(s)",TC,,20 ,,RBRVS,0.00 ,1.42 ,1.42 ,,,,,1,1,1,0,1,1,20061001
76815,CPT,"Ob us, limited, fetus(s)",26,,20 ,,RBRVS,0.65 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
76816,CPT,"Ob us, follow-up, per fetus",TC,,20 ,,RBRVS,0.00 ,1.11 ,1.11 ,,,,,1,1,1,0,1,1,20061001
76816,CPT,"Ob us, follow-up, per fetus",26,,20 ,,RBRVS,0.85 ,0.32 ,0.32 ,,,,,1,0,1,1,1,1,20061001
76817,CPT,"Transvaginal us, obstetric",TC,,20 ,,RBRVS,0.00 ,1.52 ,1.52 ,,,,,1,1,1,0,1,1,20061001
76817,CPT,"Transvaginal us, obstetric",26,,20 ,,RBRVS,0.75 ,0.26 ,0.26 ,,,,,1,0,1,1,1,1,20061001
76818,CPT,Fetal biophys profile w/nst,TC,,20 ,,RBRVS,0.00 ,1.61 ,1.61 ,,,,,1,1,1,0,1,1,20061001
76818,CPT,Fetal biophys profile w/nst,26,,20 ,,RBRVS,1.05 ,0.39 ,0.39 ,,,,,1,0,1,1,1,1,20061001
76819,CPT,Fetal biophys profil w/o nst,TC,,20 ,,RBRVS,0.00 ,1.61 ,1.61 ,,,,,1,1,1,0,1,1,20061001
76819,CPT,Fetal biophys profil w/o nst,26,,20 ,,RBRVS,0.77 ,0.28 ,0.28 ,,,,,1,0,1,1,1,1,20061001
76820,CPT,Umbilical artery echo,TC,,20 ,,RBRVS,0.00 ,1.61 ,1.61 ,,,,,1,1,1,0,1,1,20061001
76820,CPT,Umbilical artery echo,26,,20 ,,RBRVS,0.50 ,0.19 ,0.19 ,,,,,1,0,1,1,1,1,20061001
76821,CPT,Middle cerebral artery echo,TC,,20 ,,RBRVS,0.00 ,1.61 ,1.61 ,,,,,1,1,1,0,1,1,20061001
76821,CPT,Middle cerebral artery echo,26,,20 ,,RBRVS,0.70 ,0.27 ,0.27 ,,,,,1,0,1,1,1,1,20061001
76825,CPT,Echo exam of fetal heart,TC,,20 ,,RBRVS,0.00 ,1.98 ,1.98 ,,,,,1,1,1,0,1,1,20061001
76825,CPT,Echo exam of fetal heart,26,,20 ,,RBRVS,1.67 ,0.60 ,0.60 ,,,,,1,0,1,1,1,1,20061001
76826,CPT,Echo exam of fetal heart,TC,,20 ,,RBRVS,0.00 ,0.71 ,0.71 ,,,,,1,1,1,0,1,1,20061001
76826,CPT,Echo exam of fetal heart,26,,20 ,,RBRVS,0.83 ,0.29 ,0.29 ,,,,,1,0,1,1,1,1,20061001
76827,CPT,Echo exam of fetal heart,TC,,20 ,,RBRVS,0.00 ,1.72 ,1.72 ,,,,,1,1,1,0,1,1,20061001
76827,CPT,Echo exam of fetal heart,26,,20 ,,RBRVS,0.58 ,0.21 ,0.21 ,,,,,1,0,1,1,1,1,20061001
76828,CPT,Echo exam of fetal heart,TC,,20 ,,RBRVS,0.00 ,1.11 ,1.11 ,,,,,1,1,1,0,1,1,20061001
76828,CPT,Echo exam of fetal heart,26,,20 ,,RBRVS,0.56 ,0.22 ,0.22 ,,,,,1,0,1,1,1,1,20061001
76830,CPT,"Transvaginal us, non-ob",TC,,20 ,,RBRVS,0.00 ,1.52 ,1.52 ,,,,,1,1,1,0,1,1,20061001
76830,CPT,"Transvaginal us, non-ob",26,,20 ,,RBRVS,0.69 ,0.23 ,0.23 ,,,,,1,0,1,1,1,1,20061001
76831,CPT,"Echo exam, uterus",TC,,20 ,,RBRVS,0.00 ,1.52 ,1.52 ,,,,,1,1,1,0,1,1,20061001
76831,CPT,"Echo exam, uterus",26,,20 ,,RBRVS,0.72 ,0.25 ,0.25 ,,,,,1,0,1,1,1,1,20061001
