"Version 2.7, Mid Year Update - Outpatient Facility",,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date
54110,CPT,Treatment of penis lesion,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54111,CPT,"Treat penis lesion, graft",,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54112,CPT,"Treat penis lesion, graft",,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54115,CPT,Treatment of penis lesion,,30,1,1,"$5,869.10 ",$0.00,1,0,1,20060825
54120,CPT,Partial removal of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54150,CPT,Circumcision,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54152,CPT,Circumcision,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54160,CPT,Circumcision,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54161,CPT,Circumcision,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54162,CPT,Lysis penil circumic lesion,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54163,CPT,Repair of circumcision,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54164,CPT,Frenulotomy of penis,,30,1,1,"$5,589.54 ",$0.00,1,0,1,20060825
54200,CPT,Treatment of penis lesion,,30,1,1,$745.48 ,$0.00,1,0,1,20060825
54205,CPT,Treatment of penis lesion,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54220,CPT,Treatment of penis lesion,,30,1,1,$745.48 ,$0.00,1,0,1,20060825
54231,CPT,Dynamic cavernosometry,,30,1,1,"$4,423.33 ",$0.00,1,0,1,20060825
54235,CPT,Penile injection,,30,1,1,$345.56 ,$0.00,1,0,1,20060825
54240,CPT,Penis study,,30,1,1,$345.56 ,$0.00,1,0,1,20060825
54250,CPT,Penis study,,30,1,1,$345.56 ,$0.00,1,0,1,20060825
54300,CPT,Revision of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54304,CPT,Revision of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54308,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54312,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54316,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54318,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54322,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54324,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54326,CPT,Reconstruction of urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54328,CPT,Revise penis/urethra,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54340,CPT,Secondary urethral surgery,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54344,CPT,Secondary urethral surgery,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54348,CPT,Secondary urethral surgery,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54352,CPT,Reconstruct urethra/penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54360,CPT,Penis plastic surgery,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54380,CPT,Repair penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54385,CPT,Repair penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54400,CPT,Insert semi-rigid prosthesis,,30,0,1,"$19,495.74 ",$0.00,1,0,1,20060825
54401,CPT,Insert self-contd prosthesis,,30,0,1,"$25,547.47 ",$0.00,1,0,1,20060825
54405,CPT,Insert multi-comp penis pros,,30,0,1,"$25,547.47 ",$0.00,1,0,1,20060825
54406,CPT,Remove muti-comp penis pros,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54408,CPT,Repair multi-comp penis pros,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54410,CPT,Remove/replace penis prosth,,30,0,1,"$25,547.47 ",$0.00,1,0,1,20060825
54415,CPT,Remove self-contd penis pros,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54416,CPT,Remv/repl penis contain pros,,30,0,1,"$19,495.74 ",$0.00,1,0,1,20060825
54420,CPT,Revision of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54435,CPT,Revision of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54440,CPT,Repair of penis,,30,1,1,"$8,863.00 ",$0.00,1,0,1,20060825
54450,CPT,Preputial stretching,,30,1,1,$745.48 ,$0.00,1,0,1,20060825
54500,CPT,Biopsy of testis,,30,1,1,"$2,979.88 ",$0.00,1,0,1,20060825
54505,CPT,Biopsy of testis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54512,CPT,Excise lesion testis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54520,CPT,Removal of testis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54522,CPT,"Orchiectomy, partial",,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54530,CPT,Removal of testis,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
54550,CPT,Exploration for testis,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
54600,CPT,Reduce testis torsion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54620,CPT,Suspension of testis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54640,CPT,Suspension of testis,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
54660,CPT,Revision of testis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54670,CPT,Repair testis injury,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54680,CPT,Relocation of testis(es),,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54690,CPT,"Laparoscopy, orchiectomy",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
54692,CPT,"Laparoscopy, orchiopexy",,30,1,1,"$16,693.95 ",$0.00,1,0,1,20060825
54699,CPT,"Laparoscope proc, testis",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
54700,CPT,Drainage of scrotum,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54800,CPT,Biopsy of epididymis,,30,1,1,$478.42 ,$0.00,1,0,1,20060825
54820,CPT,Exploration of epididymis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54830,CPT,Remove epididymis lesion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54840,CPT,Remove epididymis lesion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54860,CPT,Removal of epididymis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54861,CPT,Removal of epididymis,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54900,CPT,Fusion of spermatic ducts,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
54901,CPT,Fusion of spermatic ducts,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55000,CPT,Drainage of hydrocele,,30,1,1,$478.42 ,$0.00,1,0,1,20060825
55040,CPT,Removal of hydrocele,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
55041,CPT,Removal of hydroceles,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
55060,CPT,Repair of hydrocele,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55100,CPT,Drainage of scrotum abscess,,30,1,1,"$3,544.83 ",$0.00,1,0,1,20060825
55110,CPT,Explore scrotum,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55120,CPT,Removal of scrotum lesion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55150,CPT,Removal of scrotum,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55175,CPT,Revision of scrotum,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55180,CPT,Revision of scrotum,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55200,CPT,Incision of sperm duct,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55250,CPT,Removal of sperm duct(s),,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55300,CPT,"Prepare, sperm duct x-ray",,30,0,2,$53.13 ,$0.00,1,0,1,20060825
55400,CPT,Repair of sperm duct,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55450,CPT,Ligation of sperm duct,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55500,CPT,Removal of hydrocele,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55520,CPT,Removal of sperm cord lesion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55530,CPT,Revise spermatic cord veins,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55535,CPT,Revise spermatic cord veins,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
55540,CPT,Revise hernia & sperm veins,,30,1,1,"$8,086.37 ",$0.00,1,0,1,20060825
55550,CPT,Laparo ligate spermatic vein,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
55559,CPT,"Laparo proc, spermatic cord",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
55680,CPT,Remove sperm pouch lesion,,30,1,1,"$6,501.62 ",$0.00,1,0,1,20060825
55700,CPT,Biopsy of prostate,,30,1,1,"$1,170.94 ",$0.00,1,0,1,20060825
55705,CPT,Biopsy of prostate,,30,1,1,"$1,170.94 ",$0.00,1,0,1,20060825
55720,CPT,Drainage of prostate abscess,,30,1,1,"$6,575.82 ",$0.00,1,0,1,20060825
55725,CPT,Drainage of prostate abscess,,30,1,1,"$6,575.82 ",$0.00,1,0,1,20060825
55859,CPT,"Percut/needle insert, pros",,30,1,1,"$10,025.81 ",$0.00,1,0,1,20060825
55860,CPT,"Surgical exposure, prostate",,30,1,1,"$4,423.33 ",$0.00,1,0,1,20060825
55870,CPT,Electroejaculation,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
55873,CPT,Cryoablate prostate,,30,1,1,"$25,894.27 ",$0.00,1,0,1,20060825
55899,CPT,Genital surgery procedure,,30,1,1,$345.56 ,$0.00,1,0,1,20060825
56405,CPT,I & D of vulva/perineum,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
56420,CPT,Drainage of gland abscess,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
56440,CPT,Surgery for vulva lesion,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56441,CPT,Lysis of labial lesion(s),,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
56501,CPT,"Destroy, vulva lesions, sim",,30,1,1,"$4,931.22 ",$0.00,1,0,1,20060825
56515,CPT,Destroy vulva lesion/s compl,,30,1,1,"$5,779.27 ",$0.00,1,0,1,20060825
56605,CPT,Biopsy of vulva/perineum,,30,1,1,"$1,188.20 ",$0.00,1,0,1,20060825
56606,CPT,Biopsy of vulva/perineum,,30,1,1,"$1,188.20 ",$0.00,1,0,1,20060825
56620,CPT,Partial removal of vulva,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
56625,CPT,Complete removal of vulva,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
56700,CPT,Partial removal of hymen,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56720,CPT,Incision of hymen,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
56740,CPT,Remove vagina gland lesion,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56800,CPT,Repair of vagina,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56805,CPT,Repair clitoris,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56810,CPT,Repair of perineum,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
56820,CPT,Exam of vulva w/scope,,30,1,1,$342.38 ,$0.00,1,0,1,20060825
56821,CPT,Exam/biopsy of vulva w/scope,,30,1,1,$428.72 ,$0.00,1,0,1,20060825
57000,CPT,Exploration of vagina,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57010,CPT,Drainage of pelvic abscess,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57020,CPT,Drainage of pelvic fluid,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57022,CPT,"I & d vaginal hematoma, pp",,30,1,1,"$3,544.83 ",$0.00,1,0,1,20060825
57023,CPT,"I & d vag hematoma, non-ob",,30,1,1,"$3,544.83 ",$0.00,1,0,1,20060825
57061,CPT,"Destroy vag lesions, simple",,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57065,CPT,"Destroy vag lesions, complex",,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57100,CPT,Biopsy of vagina,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57105,CPT,Biopsy of vagina,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57106,CPT,"Remove vagina wall, partial",,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57107,CPT,"Remove vagina tissue, part",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57109,CPT,Vaginectomy partial w/nodes,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57120,CPT,Closure of vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57130,CPT,Remove vagina lesion,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57135,CPT,Remove vagina lesion,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57150,CPT,Treat vagina infection,,30,1,1,$62.58 ,$0.00,1,0,1,20060825
57155,CPT,Insert uteri tandems/ovoids,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
57160,CPT,Insert pessary/other device,,30,1,1,$342.38 ,$0.00,1,0,1,20060825
57170,CPT,Fitting of diaphragm/cap,,30,1,1,$62.58 ,$0.00,1,0,1,20060825
57180,CPT,Treat vaginal bleeding,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57200,CPT,Repair of vagina,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57210,CPT,Repair vagina/perineum,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57220,CPT,Revision of urethra,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57230,CPT,Repair of urethral lesion,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57240,CPT,Repair bladder & vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57250,CPT,Repair rectum & vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57260,CPT,Repair of vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57265,CPT,Extensive repair of vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57267,CPT,Insert mesh/pelvic flr addon,,30,1,1,"$1,711.84 ",$0.00,1,0,1,20060825
57268,CPT,Repair of bowel bulge,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57284,CPT,Repair paravaginal defect,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57287,CPT,Revise/remove sling repair,,30,1,1,"$11,596.50 ",$0.00,1,0,1,20060825
57288,CPT,Repair bladder defect,,30,1,1,"$11,596.50 ",$0.00,1,0,1,20060825
57289,CPT,Repair bladder & vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57291,CPT,Construction of vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57295,CPT,Change vaginal graft,,30,1,1,"$1,315.40 ",$0.00,1,0,1,20060825
57300,CPT,Repair rectum-vagina fistula,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57310,CPT,Repair urethrovaginal lesion,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57320,CPT,Repair bladder-vagina lesion,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57330,CPT,Repair bladder-vagina lesion,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57400,CPT,Dilation of vagina,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57410,CPT,Pelvic examination,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57415,CPT,Remove vaginal foreign body,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57420,CPT,Exam of vagina w/scope,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57421,CPT,Exam/biopsy of vag w/scope,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57425,CPT,"Laparoscopy, surg, colpopexy",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
57452,CPT,Examination of vagina,,30,1,1,$428.72 ,$0.00,1,0,1,20060825
57454,CPT,Vagina examination & biopsy,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57455,CPT,Biopsy of cervix w/scope,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57456,CPT,Endocerv curettage w/scope,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57460,CPT,Cervix excision,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
57461,CPT,"Conz of cervix w/scope, leep",,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57500,CPT,Biopsy of cervix,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57505,CPT,Endocervical curettage,,30,1,1,$816.97 ,$0.00,1,0,1,20060825
57510,CPT,Cauterization of cervix,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
57511,CPT,Cryocautery of cervix,,30,1,1,$428.72 ,$0.00,1,0,1,20060825
57513,CPT,Laser surgery of cervix,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
57520,CPT,Conization of cervix,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57522,CPT,Conization of cervix,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57530,CPT,Removal of cervix,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57550,CPT,Removal of residual cervix,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57555,CPT,Remove cervix/repair vagina,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57556,CPT,"Remove cervix, repair bowel",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
57700,CPT,Revision of cervix,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57720,CPT,Revision of cervix,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
57800,CPT,Dilation of cervical canal,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
57820,CPT,D & c of residual cervix,,30,1,1,"$4,856.59 ",$0.00,1,0,1,20060825
58100,CPT,Biopsy of uterus lining,,30,1,1,$342.38 ,$0.00,1,0,1,20060825
58110,CPT,Bx done w/colposcopy add-on,,30,1,1,$80.33 ,$0.00,1,0,1,20060825
58120,CPT,Dilation and curettage,,30,1,1,"$4,856.59 ",$0.00,1,0,1,20060825
58145,CPT,Myomectomy vag method,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58300,CPT,Insert intrauterine device,,30,0,,$809.41 ,$0.00,1,0,1,20060825
58301,CPT,Remove intrauterine device,,30,1,1,$428.72 ,$0.00,1,0,1,20060825
58321,CPT,Artificial insemination,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
58322,CPT,Artificial insemination,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
58323,CPT,Sperm washing,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
58345,CPT,Reopen fallopian tube,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
58346,CPT,Insert heyman uteri capsule,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
58350,CPT,Reopen fallopian tube,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
58353,CPT,"Endometr ablate, thermal",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58356,CPT,Endometrial cryoablation,,30,1,1,"$2,418.60 ",$0.00,1,0,1,20060825
58545,CPT,Laparoscopic myomectomy,,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
58546,CPT,"Laparo-myomectomy, complex",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58550,CPT,Laparo-asst vag hysterectomy,,30,1,1,"$16,693.95 ",$0.00,1,0,1,20060825
58552,CPT,Laparo-vag hyst incl t/o,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58553,CPT,"Laparo-vag hyst, complex",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58554,CPT,"Laparo-vag hyst w/t/o, compl",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58555,CPT,"Hysteroscopy, dx, sep proc",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20060825
58558,CPT,"Hysteroscopy, biopsy",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20060825
58559,CPT,"Hysteroscopy, lysis",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20060825
58560,CPT,"Hysteroscopy, resect septum",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20060825
58561,CPT,"Hysteroscopy, remove myoma",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20060825
58562,CPT,"Hysteroscopy, remove fb",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20060825
58563,CPT,"Hysteroscopy, ablation",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20060825
58565,CPT,"Hysteroscopy, sterilization",,30,1,1,"$2,418.60 ",$0.00,1,0,1,20060825
58578,CPT,"Laparo proc, uterus",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
58579,CPT,Hysteroscope procedure,,30,1,1,"$5,932.11 ",$0.00,1,0,1,20060825
58600,CPT,Division of fallopian tube,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58615,CPT,Occlude fallopian tube(s),,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
58660,CPT,"Laparoscopy, lysis",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58661,CPT,"Laparoscopy, remove adnexa",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58662,CPT,"Laparoscopy, excise lesions",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58670,CPT,"Laparoscopy, tubal cautery",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58671,CPT,"Laparoscopy, tubal block",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58672,CPT,"Laparoscopy, fimbrioplasty",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58673,CPT,"Laparoscopy, salpingostomy",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
58679,CPT,"Laparo proc, oviduct-ovary",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
58770,CPT,Create new tubal opening,,30,1,1,"$1,613.16 ",$0.00,1,0,1,20060825
58800,CPT,Drainage of ovarian cyst(s),,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
58820,CPT,"Drain ovary abscess, open",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58823,CPT,"Drain pelvic abscess, percut",,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
58900,CPT,Biopsy of ovary(s),,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
58920,CPT,Partial removal of ovary(s),,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58925,CPT,Removal of ovarian cyst(s),,30,1,1,"$7,432.08 ",$0.00,1,0,1,20060825
58970,CPT,Retrieval of oocyte,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
58974,CPT,Transfer of embryo,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
58976,CPT,Transfer of embryo,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20060825
58999,CPT,Genital surgery procedure,,30,1,1,$62.58 ,$0.00,1,0,1,20060825
59000,CPT,"Amniocentesis, diagnostic",,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59001,CPT,"Amniocentesis, therapeutic",,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59012,CPT,"Fetal cord puncture,prenatal",,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59015,CPT,Chorion biopsy,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59020,CPT,Fetal contract stress test,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59025,CPT,Fetal non-stress test,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59030,CPT,Fetal scalp blood sample,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59050,CPT,Fetal monitor w/report,,30,0,,$14.20 ,$0.00,1,0,1,20060825
59070,CPT,Transabdom amnioinfus w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59072,CPT,Umbilical cord occlud w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59074,CPT,Fetal fluid drainage w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59076,CPT,"Fetal shunt placement, w/ us",,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59150,CPT,Treat ectopic pregnancy,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
59151,CPT,Treat ectopic pregnancy,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20060825
59160,CPT,D & c after delivery,,30,1,1,"$4,856.59 ",$0.00,1,0,1,20060825
59200,CPT,Insert cervical dilator,,30,1,1,$428.72 ,$0.00,1,0,1,20060825
59300,CPT,Episiotomy or vaginal repair,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20060825
59320,CPT,Revision of cervix,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
59409,CPT,Obstetrical care,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20060825
59412,CPT,Antepartum manipulation,,30,1,1,$648.49 ,$0.00,1,0,1,20060825
59414,CPT,Deliver placenta,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20060825
59612,CPT,Vbac delivery only,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20060825
59812,CPT,Treatment of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20060825
59820,CPT,Care of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20060825
59821,CPT,Treatment of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20060825
59840,CPT,Abortion,,30,1,1,"$4,800.13 ",$0.00,1,0,1,20060825
59841,CPT,Abortion,,30,1,1,"$4,800.13 ",$0.00,1,0,1,20060825
59866,CPT,Abortion (mpr),,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59870,CPT,Evacuate mole of uterus,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20060825
59871,CPT,Remove cerclage suture,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20060825
59897,CPT,Fetal invas px w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
59898,CPT,"Laparo proc, ob care/deliver",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20060825
59899,CPT,Maternity care procedure,,30,1,1,$285.86 ,$0.00,1,0,1,20060825
60000,CPT,Drain thyroid/tongue cyst,,30,1,1,"$1,939.63 ",$0.00,1,0,1,20060825
60001,CPT,Aspirate/inject thyriod cyst,,30,1,1,$478.42 ,$0.00,1,0,1,20060825
60100,CPT,Biopsy of thyroid,,30,1,1,$478.42 ,$0.00,1,0,1,20060825
60200,CPT,Remove thyroid lesion,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20060825
