"Version 2.8, Mid Year Update - Outpatient Facility",,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date
58321,CPT,Artificial insemination,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20061001
58322,CPT,Artificial insemination,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20061001
58323,CPT,Sperm washing,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20061001
58345,CPT,Reopen fallopian tube,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
58346,CPT,Insert heyman uteri capsule,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20061001
58350,CPT,Reopen fallopian tube,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
58353,CPT,"Endometr ablate, thermal",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20061001
58356,CPT,Endometrial cryoablation,,30,1,1,"$2,418.60 ",$0.00,1,0,1,20061001
58545,CPT,Laparoscopic myomectomy,,30,1,1,"$9,807.60 ",$0.00,1,0,1,20061001
58546,CPT,"Laparo-myomectomy, complex",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58550,CPT,Laparo-asst vag hysterectomy,,30,1,1,"$16,693.95 ",$0.00,1,0,1,20061001
58552,CPT,Laparo-vag hyst incl t/o,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58553,CPT,"Laparo-vag hyst, complex",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58554,CPT,"Laparo-vag hyst w/t/o, compl",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58555,CPT,"Hysteroscopy, dx, sep proc",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20061001
58558,CPT,"Hysteroscopy, biopsy",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20061001
58559,CPT,"Hysteroscopy, lysis",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20061001
58560,CPT,"Hysteroscopy, resect septum",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20061001
58561,CPT,"Hysteroscopy, remove myoma",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20061001
58562,CPT,"Hysteroscopy, remove fb",,30,1,1,"$5,932.11 ",$0.00,1,0,1,20061001
58563,CPT,"Hysteroscopy, ablation",,30,1,1,"$8,479.27 ",$0.00,1,0,1,20061001
58565,CPT,"Hysteroscopy, sterilization",,30,1,1,"$2,418.60 ",$0.00,1,0,1,20061001
58578,CPT,"Laparo proc, uterus",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20061001
58579,CPT,Hysteroscope procedure,,30,1,1,"$5,932.11 ",$0.00,1,0,1,20061001
58600,CPT,Division of fallopian tube,,30,1,1,"$7,432.08 ",$0.00,1,0,1,20061001
58615,CPT,Occlude fallopian tube(s),,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
58660,CPT,"Laparoscopy, lysis",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58661,CPT,"Laparoscopy, remove adnexa",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58662,CPT,"Laparoscopy, excise lesions",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58670,CPT,"Laparoscopy, tubal cautery",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58671,CPT,"Laparoscopy, tubal block",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58672,CPT,"Laparoscopy, fimbrioplasty",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58673,CPT,"Laparoscopy, salpingostomy",,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
58679,CPT,"Laparo proc, oviduct-ovary",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20061001
58770,CPT,Create new tubal opening,,30,1,1,"$1,613.16 ",$0.00,1,0,1,20061001
58800,CPT,Drainage of ovarian cyst(s),,30,1,1,"$4,532.27 ",$0.00,1,0,1,20061001
58820,CPT,"Drain ovary abscess, open",,30,1,1,"$7,432.08 ",$0.00,1,0,1,20061001
58823,CPT,"Drain pelvic abscess, percut",,30,1,1,"$4,532.27 ",$0.00,1,0,1,20061001
58900,CPT,Biopsy of ovary(s),,30,1,1,"$4,532.27 ",$0.00,1,0,1,20061001
58920,CPT,Partial removal of ovary(s),,30,1,1,"$7,432.08 ",$0.00,1,0,1,20061001
58925,CPT,Removal of ovarian cyst(s),,30,1,1,"$7,432.08 ",$0.00,1,0,1,20061001
58970,CPT,Retrieval of oocyte,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
58974,CPT,Transfer of embryo,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20061001
58976,CPT,Transfer of embryo,,30,1,1,"$1,454.39 ",$0.00,1,0,1,20061001
58999,CPT,Genital surgery procedure,,30,1,1,$62.58 ,$0.00,1,0,1,20061001
59000,CPT,"Amniocentesis, diagnostic",,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59001,CPT,"Amniocentesis, therapeutic",,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59012,CPT,"Fetal cord puncture,prenatal",,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59015,CPT,Chorion biopsy,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59020,CPT,Fetal contract stress test,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59025,CPT,Fetal non-stress test,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59030,CPT,Fetal scalp blood sample,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59050,CPT,Fetal monitor w/report,,30,0,,$14.20 ,$0.00,1,0,1,20061001
59070,CPT,Transabdom amnioinfus w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59072,CPT,Umbilical cord occlud w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59074,CPT,Fetal fluid drainage w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59076,CPT,"Fetal shunt placement, w/ us",,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59150,CPT,Treat ectopic pregnancy,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
59151,CPT,Treat ectopic pregnancy,,30,1,1,"$12,159.93 ",$0.00,1,0,1,20061001
59160,CPT,D & c after delivery,,30,1,1,"$4,856.59 ",$0.00,1,0,1,20061001
59200,CPT,Insert cervical dilator,,30,1,1,$428.72 ,$0.00,1,0,1,20061001
59300,CPT,Episiotomy or vaginal repair,,30,1,1,"$4,532.27 ",$0.00,1,0,1,20061001
59320,CPT,Revision of cervix,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
59409,CPT,Obstetrical care,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20061001
59412,CPT,Antepartum manipulation,,30,1,1,$648.49 ,$0.00,1,0,1,20061001
59414,CPT,Deliver placenta,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20061001
59612,CPT,Vbac delivery only,,30,1,1,"$4,610.99 ",$0.00,1,0,1,20061001
59812,CPT,Treatment of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20061001
59820,CPT,Care of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20061001
59821,CPT,Treatment of miscarriage,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20061001
59840,CPT,Abortion,,30,1,1,"$4,800.13 ",$0.00,1,0,1,20061001
59841,CPT,Abortion,,30,1,1,"$4,800.13 ",$0.00,1,0,1,20061001
59866,CPT,Abortion (mpr),,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59870,CPT,Evacuate mole of uterus,,30,1,1,"$4,499.75 ",$0.00,1,0,1,20061001
59871,CPT,Remove cerclage suture,,30,1,1,"$5,551.41 ",$0.00,1,0,1,20061001
59897,CPT,Fetal invas px w/ us,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
59898,CPT,"Laparo proc, ob care/deliver",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20061001
59899,CPT,Maternity care procedure,,30,1,1,$285.86 ,$0.00,1,0,1,20061001
60000,CPT,Drain thyroid/tongue cyst,,30,1,1,"$1,939.63 ",$0.00,1,0,1,20061001
60001,CPT,Aspirate/inject thyriod cyst,,30,1,1,$478.42 ,$0.00,1,0,1,20061001
60100,CPT,Biopsy of thyroid,,30,1,1,$478.42 ,$0.00,1,0,1,20061001
60200,CPT,Remove thyroid lesion,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60210,CPT,Partial thyroid excision,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60212,CPT,Partial thyroid excision,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60220,CPT,Partial removal of thyroid,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60225,CPT,Partial removal of thyroid,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60240,CPT,Removal of thyroid,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60252,CPT,Removal of thyroid,,30,1,1,"$10,471.26 ",$0.00,1,0,1,20061001
60260,CPT,Repeat thyroid surgery,,30,1,1,"$10,471.26 ",$0.00,1,0,1,20061001
60280,CPT,Remove thyroid duct lesion,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60281,CPT,Remove thyroid duct lesion,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
60500,CPT,Explore parathyroid glands,,30,1,1,"$10,471.26 ",$0.00,1,0,1,20061001
60512,CPT,Autotransplant parathyroid,,30,1,1,"$5,653.51 ",$0.00,1,0,1,20061001
60659,CPT,"Laparo proc, endocrine",,30,1,1,"$9,807.60 ",$0.00,1,0,1,20061001
60699,CPT,Endocrine surgery procedure,,30,1,1,"$11,091.92 ",$0.00,1,0,1,20061001
61000,CPT,Remove cranial cavity fluid,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61001,CPT,Remove cranial cavity fluid,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61020,CPT,Remove brain cavity fluid,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61026,CPT,Injection into brain canal,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61050,CPT,Remove brain canal fluid,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61055,CPT,Injection into brain canal,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61070,CPT,Brain canal shunt procedure,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
61215,CPT,Insert brain-fluid device,,30,1,1,"$9,309.49 ",$0.00,1,0,1,20061001
61330,CPT,Decompress eye socket,,30,1,1,"$10,471.26 ",$0.00,1,0,1,20061001
61623,CPT,Endovasc tempory vessel occl,,30,1,1,"$8,068.18 ",$0.00,1,0,1,20061001
61626,CPT,"Transcath occlusion, non-cns",,30,1,1,"$10,536.99 ",$0.00,1,0,1,20061001
61790,CPT,Treat trigeminal nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
61791,CPT,Treat trigeminal tract,,30,1,1,$652.45 ,$0.00,1,0,1,20061001
61795,CPT,Brain surgery using computer,,30,0,1,"$1,905.92 ",$0.00,1,0,1,20061001
61880,CPT,Revise/remove neuroelectrode,,30,1,1,"$6,157.80 ",$0.00,1,0,1,20061001
61885,CPT,Implant neurostim one array,,30,0,1,"$28,531.49 ",$0.00,1,0,1,20061001
61886,CPT,Implant neurostim arrays,,30,1,1,"$28,169.47 ",$0.00,1,0,1,20061001
61888,CPT,Revise/remove neuroreceiver,,30,1,1,"$13,965.41 ",$0.00,1,0,1,20061001
62194,CPT,Replace/irrigate catheter,,30,1,1,$633.48 ,$0.00,1,0,1,20061001
62225,CPT,Replace/irrigate catheter,,30,1,1,"$2,623.11 ",$0.00,1,0,1,20061001
62230,CPT,Replace/revise brain shunt,,30,1,1,"$9,309.49 ",$0.00,1,0,1,20061001
62252,CPT,Csf shunt reprogram,,30,0,1,$845.45 ,$0.00,1,0,1,20061001
62263,CPT,Lysis epidural adhesions,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
62264,CPT,Epidural lysis on single day,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
62268,CPT,Drain spinal cord cyst,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
62269,CPT,"Needle biopsy, spinal cord",,30,1,1,$984.98 ,$0.00,1,0,1,20061001
62270,CPT,"Spinal fluid tap, diagnostic",,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62272,CPT,Drain cerebro spinal fluid,,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62273,CPT,Treat epidural spine lesion,,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62280,CPT,Treat spinal cord lesion,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
62281,CPT,Treat spinal cord lesion,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
62282,CPT,Treat spinal canal lesion,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
62287,CPT,Percutaneous diskectomy,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
62291,CPT,Inject for spine disk x-ray,,30,0,2,$49.89 ,$0.00,1,0,1,20061001
62292,CPT,Injection into disk lesion,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
62294,CPT,Injection into spinal artery,,30,1,1,$895.87 ,$0.00,1,0,1,20061001
62310,CPT,Inject spine c/t,,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62311,CPT,Inject spine l/s (cd),,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62318,CPT,"Inject spine w/cath, c/t",,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62319,CPT,Inject spine w/cath l/s (cd),,30,1,1,"$1,548.29 ",$0.00,1,0,1,20061001
62350,CPT,Implant spinal canal cath,,30,1,1,"$7,623.27 ",$0.00,1,0,1,20061001
62351,CPT,Implant spinal canal cath,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
62355,CPT,Remove spinal canal catheter,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
62360,CPT,Insert spine infusion device,,30,1,1,"$25,193.98 ",$0.00,1,0,1,20061001
62361,CPT,Implant spine infusion pump,,30,1,1,"$24,779.23 ",$0.00,1,0,1,20061001
62362,CPT,Implant spine infusion pump,,30,1,1,"$24,779.23 ",$0.00,1,0,1,20061001
62365,CPT,Remove spine infusion device,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
62367,CPT,Analyze spine infusion pump,,30,0,1,$845.45 ,$0.00,1,0,1,20061001
62368,CPT,Analyze spine infusion pump,,30,0,1,$845.45 ,$0.00,1,0,1,20061001
63001,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63003,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63005,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63011,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63012,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63015,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63016,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63017,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63020,CPT,Neck spine disk surgery,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63030,CPT,Low back disk surgery,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63035,CPT,Spinal disk surgery add-on,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63040,CPT,"Laminotomy, single cervical",,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63042,CPT,"Laminotomy, single lumbar",,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63045,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63046,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63047,CPT,Removal of spinal lamina,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63048,CPT,Remove spinal lamina add-on,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63055,CPT,Decompress spinal cord,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63056,CPT,Decompress spinal cord,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63057,CPT,Decompress spine cord add-on,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63064,CPT,Decompress spinal cord,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63066,CPT,Decompress spine cord add-on,,30,1,1,"$12,016.15 ",$0.00,1,0,1,20061001
63600,CPT,Remove spinal cord lesion,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
63610,CPT,Stimulation of spinal cord,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
63615,CPT,Remove lesion of spinal cord,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
63650,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
63655,CPT,Implant neuroelectrodes,,30,0,1,"$24,991.15 ",$0.00,1,0,1,20061001
63660,CPT,Revise/remove neuroelectrode,,30,1,1,"$6,157.80 ",$0.00,1,0,1,20061001
63685,CPT,Implant neuroreceiver,,30,1,1,"$28,169.47 ",$0.00,1,0,1,20061001
63688,CPT,Revise/remove neuroreceiver,,30,1,1,"$13,965.41 ",$0.00,1,0,1,20061001
63741,CPT,Install spinal shunt,,30,1,1,"$15,751.24 ",$0.00,1,0,1,20061001
63744,CPT,Revision of spinal shunt,,30,1,1,"$15,751.24 ",$0.00,1,0,1,20061001
63746,CPT,Removal of spinal shunt,,30,1,1,"$2,248.50 ",$0.00,1,0,1,20061001
64400,CPT,"N block inj, trigeminal",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64402,CPT,"N block inj, facial",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64405,CPT,"N block inj, occipital",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64408,CPT,"N block inj, vagus",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64410,CPT,"N block inj, phrenic",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64412,CPT,"N block inj, spinal accessor",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64413,CPT,"N block inj, cervical plexus",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64415,CPT,Injection for nerve block,,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64416,CPT,"N block cont infuse, b plex",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64417,CPT,"N block inj, axillary",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64418,CPT,"N block inj, suprascapular",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64420,CPT,"N block inj, intercost, sng",,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64421,CPT,"N block inj, intercost, mlt",,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64425,CPT,N block inj ilio-ing/hypogi,,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64430,CPT,"N block inj, pudendal",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64435,CPT,"N block inj, paracervical",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64445,CPT,Injection for nerve block,,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64446,CPT,"N blk inj, sciatic, cont inf",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64447,CPT,"N block inj fem, single",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64448,CPT,"N block inj fem, cont inf",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64449,CPT,"N block inj, lumbar plexus",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64450,CPT,"N block, other peripheral",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64470,CPT,Inj paravertebral c/t,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64472,CPT,Inj paravertebral c/t add-on,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64475,CPT,Inj paravertebral l/s,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64476,CPT,Inj paravertebral l/s add-on,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64479,CPT,Inj foramen epidural c/t,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64480,CPT,Inj foramen epidural add-on,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64483,CPT,Inj foramen epidural l/s,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64484,CPT,Inj foramen epidural add-on,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64505,CPT,"N block, spenopalatine gangl",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64508,CPT,"N block, carotid sinus s/p",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64510,CPT,"N block, stellate ganglion",,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64517,CPT,"N block inj, hypogas plxs",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64520,CPT,"N block, lumbar/thoracic",,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64530,CPT,"N block inj, celiac pelus",,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64550,CPT,Apply neurostimulator,,30,0,,$344.49 ,$0.00,1,0,1,20061001
64553,CPT,Implant neuroelectrodes,,30,0,1,"$24,991.15 ",$0.00,1,0,1,20061001
64555,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64560,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64561,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64565,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64573,CPT,Implant neuroelectrodes,,30,0,1,"$24,991.15 ",$0.00,1,0,1,20061001
64575,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64577,CPT,Implant neuroelectrodes,,30,0,1,"$24,991.15 ",$0.00,1,0,1,20061001
64580,CPT,Implant neuroelectrodes,,30,0,1,"$24,991.15 ",$0.00,1,0,1,20061001
64581,CPT,Implant neuroelectrodes,,30,0,1,"$15,694.65 ",$0.00,1,0,1,20061001
64585,CPT,Revise/remove neuroelectrode,,30,1,1,"$6,157.80 ",$0.00,1,0,1,20061001
64590,CPT,Implant neuroreceiver,,30,1,1,"$28,169.47 ",$0.00,1,0,1,20061001
64595,CPT,Revise/remove neuroreceiver,,30,1,1,"$13,965.41 ",$0.00,1,0,1,20061001
64600,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64605,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64610,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64612,CPT,"Destroy nerve, face muscle",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64613,CPT,"Destroy nerve, spine muscle",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64614,CPT,"Destroy nerve, extrem musc",,30,1,1,$652.45 ,$0.00,1,0,1,20061001
64620,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64622,CPT,Destr paravertebrl nerve l/s,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64623,CPT,Destr paravertebral n add-on,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64626,CPT,Destr paravertebrl nerve c/t,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64627,CPT,Destr paravertebral n add-on,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64630,CPT,Injection treatment of nerve,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64640,CPT,Injection treatment of nerve,,30,1,1,"$1,943.34 ",$0.00,1,0,1,20061001
64650,CPT,Chemodenerv eccrine glands,,30,1,1,$144.34 ,$0.00,1,0,1,20061001
64653,CPT,Chemodenerv eccrine glands,,30,1,1,$144.34 ,$0.00,1,0,1,20061001
64680,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64681,CPT,Injection treatment of nerve,,30,1,1,"$3,489.84 ",$0.00,1,0,1,20061001
64702,CPT,Revise finger/toe nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64704,CPT,Revise hand/foot nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64708,CPT,Revise arm/leg nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64712,CPT,Revision of sciatic nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64713,CPT,Revision of arm nerve(s),,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64714,CPT,Revise low back nerve(s),,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64716,CPT,Revision of cranial nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64718,CPT,Revise ulnar nerve at elbow,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64719,CPT,Revise ulnar nerve at wrist,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64721,CPT,Carpal tunnel surgery,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64722,CPT,Relieve pressure on nerve(s),,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64726,CPT,Release foot/toe nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64727,CPT,Internal nerve revision,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64732,CPT,Incision of brow nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64734,CPT,Incision of cheek nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64736,CPT,Incision of chin nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64738,CPT,Incision of jaw nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64740,CPT,Incision of tongue nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64742,CPT,Incision of facial nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64744,CPT,"Incise nerve, back of head",,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64746,CPT,Incise diaphragm nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64761,CPT,Incision of pelvis nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64771,CPT,Sever cranial nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64772,CPT,Incision of spinal nerve,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64774,CPT,Remove skin nerve lesion,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64776,CPT,Remove digit nerve lesion,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64778,CPT,Digit nerve surgery add-on,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64782,CPT,Remove limb nerve lesion,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64783,CPT,Limb nerve surgery add-on,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64784,CPT,Remove nerve lesion,,30,1,1,"$4,983.21 ",$0.00,1,0,1,20061001
64786,CPT,Remove sciatic nerve lesion,,30,1,1,"$7,497.12 ",$0.00,1,0,1,20061001
